<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.02	03:30:00	4065.41	4067.71	4061.96	4065.59	2958	0	15
2026.07.02	03:45:00	4065.59	4074.19	4062.99	4069.99	3192	0	15
2026.07.02	04:00:00	4069.99	4072.99	4068.26	4070.14	2564	0	15
2026.07.02	04:15:00	4070.14	4070.46	4064.14	4065.60	1907	0	15
2026.07.02	04:30:00	4065.63	4066.54	4061.52	4063.44	2300	0	15
2026.07.02	04:45:00	4063.44	4065.19	4060.64	4060.74	2117	0	15
2026.07.02	05:00:00	4060.75	4061.32	4054.41	4055.70	2733	0	15
2026.07.02	05:15:00	4055.71	4062.17	4054.71	4057.51	2910	0	15
2026.07.02	05:30:00	4057.51	4066.23	4053.28	4061.84	4943	0	15
2026.07.02	05:45:00	4061.84	4067.67	4059.81	4066.11	3814	0	15
2026.07.02	06:00:00	4066.11	4075.99	4066.05	4068.43	4051	0	15
2026.07.02	06:15:00	4068.35	4079.80	4067.26	4074.28	3573	0	15
2026.07.02	06:30:00	4074.32	4076.78	4066.08	4067.53	3352	0	15
2026.07.02	06:45:00	4068.13	4076.51	4066.78	4073.19	4240	0	15
2026.07.02	07:00:00	4073.38	4074.16	4066.93	4067.83	3751	0	15
2026.07.02	07:15:00	4067.88	4068.51	4060.75	4062.42	2987	0	15
2026.07.02	07:30:00	4062.41	4075.59	4060.79	4074.56	3221	0	15
2026.07.02	07:45:00	4074.56	4075.01	4063.67	4064.55	3201	0	15
2026.07.02	08:00:00	4064.26	4074.18	4061.31	4069.88	4017	0	15
2026.07.02	08:15:00	4069.85	4077.77	4068.84	4075.03	3372	0	15
2026.07.02	08:30:00	4075.02	4077.85	4072.14	4075.33	3324	0	15
2026.07.02	08:45:00	4075.33	4080.09	4073.23	4076.05	3472	0	15
2026.07.02	09:00:00	4076.02	4077.03	4069.48	4072.24	3305	0	15
2026.07.02	09:15:00	4072.25	4073.69	4066.21	4067.56	2567	0	15
2026.07.02	09:30:00	4067.84	4072.22	4064.02	4069.39	3506	0	15
2026.07.02	09:45:00	4069.38	4072.34	4064.71	4065.32	2794	0	15
2026.07.02	10:00:00	4065.41	4066.63	4062.46	4063.37	2819	0	15
2026.07.02	10:15:00	4063.38	4068.01	4062.07	4066.26	2642	0	15
2026.07.02	10:30:00	4066.26	4068.72	4063.24	4064.68	2422	0	15
2026.07.02	10:45:00	4064.67	4068.07	4061.53	4066.39	2545	0	15
2026.07.02	11:00:00	4066.40	4067.03	4057.48	4063.30	3439	0	15
2026.07.02	11:15:00	4063.30	4067.30	4062.67	4065.55	2620	0	15
2026.07.02	11:30:00	4065.63	4071.66	4063.39	4071.18	2912	0	15
2026.07.02	11:45:00	4071.18	4072.30	4065.26	4065.26	2777	0	15
2026.07.02	12:00:00	4065.37	4073.56	4061.46	4064.22	3496	0	15
2026.07.02	12:15:00	4064.26	4069.70	4061.80	4064.84	3624	0	15
2026.07.02	12:30:00	4065.49	4140.42	4064.97	4132.31	7281	0	15
2026.07.02	12:45:00	4132.32	4133.94	4112.28	4117.53	6729	0	15
2026.07.02	13:00:00	4117.54	4129.68	4115.46	4124.43	6905	0	15
2026.07.02	13:15:00	4124.41	4124.77	4109.40	4113.32	5880	0	15
2026.07.02	13:30:00	4113.06	4138.40	4110.29	4134.84	7761	0	15
2026.07.02	13:45:00	4134.88	4143.96	4132.51	4136.78	6510	0	15
2026.07.02	14:00:00	4136.82	4138.21	4123.93	4128.65	6343	0	15
2026.07.02	14:15:00	4128.65	4136.24	4114.04	4116.34	6587	0	15
2026.07.02	14:30:00	4116.35	4125.68	4114.69	4118.83	6869	0	15
2026.07.02	14:45:00	4119.11	4129.77	4115.84	4128.59	6358	0	15
2026.07.02	15:00:00	4128.59	4131.16	4114.67	4126.41	6140	0	15
2026.07.02	15:15:00	4126.52	4131.39	4120.55	4122.67	5485	0	15
2026.07.02	15:30:00	4122.57	4130.92	4122.57	4125.37	5132	0	15
2026.07.02	15:45:00	4125.43	4130.08	4124.23	4128.47	4837	0	15
2026.07.02	16:00:00	4128.47	4130.38	4121.93	4123.41	4557	0	15
2026.07.02	16:15:00	4123.41	4124.01	4115.45	4116.37	4832	0	15
2026.07.02	16:30:00	4116.37	4116.68	4100.32	4114.73	5731	0	15
2026.07.02	16:45:00	4114.59	4120.26	4113.92	4118.14	4038	0	15
2026.07.02	17:00:00	4118.11	4119.85	4113.49	4117.89	4391	0	15
2026.07.02	17:15:00	4117.88	4119.81	4111.44	4112.56	4330	0	15
2026.07.02	17:30:00	4112.44	4114.52	4105.92	4107.39	4370	0	15
2026.07.02	17:45:00	4107.45	4110.33	4105.77	4106.81	3320	0	15
2026.07.02	18:00:00	4106.80	4123.70	4105.94	4119.10	4710	0	15
2026.07.02	18:15:00	4119.10	4123.18	4115.63	4123.17	3719	0	15
2026.07.02	18:30:00	4122.99	4127.05	4121.29	4121.32	3321	0	15
2026.07.02	18:45:00	4121.32	4124.37	4119.98	4122.65	3005	0	15
2026.07.02	19:00:00	4122.66	4124.45	4113.35	4114.54	4467	0	15
2026.07.02	19:15:00	4114.54	4114.98	4108.23	4112.66	2888	0	15
2026.07.02	19:30:00	4112.70	4114.82	4111.01	4113.44	3268	0	15
2026.07.02	19:45:00	4113.51	4124.06	4112.79	4121.36	3865	0	15
2026.07.02	20:00:00	4121.33	4122.33	4116.32	4119.90	1964	0	15
2026.07.02	20:15:00	4119.89	4125.03	4119.07	4123.52	1344	0	28
2026.07.02	20:30:00	4123.52	4124.99	4120.72	4120.79	909	0	28
2026.07.02	20:45:00	4120.78	4124.24	4118.52	4123.90	1064	0	28
2026.07.02	22:00:00	4125.59	4128.05	4124.15	4124.57	329	0	28
2026.07.02	22:15:00	4124.57	4125.33	4122.58	4124.34	1140	0	28
2026.07.02	22:30:00	4124.34	4126.34	4122.55	4123.08	1283	0	28
2026.07.02	22:45:00	4123.08	4126.56	4122.76	4124.62	925	0	28
2026.07.02	23:00:00	4124.62	4127.29	4124.34	4125.45	1530	0	15
2026.07.02	23:15:00	4125.50	4130.38	4124.35	4129.85	1926	0	15
2026.07.02	23:30:00	4129.84	4131.50	4121.11	4124.81	2482	0	15
2026.07.02	23:45:00	4124.81	4131.46	4124.44	4126.29	3483	0	15
2026.07.03	00:00:00	4126.11	4136.79	4122.93	4134.88	5711	0	15
2026.07.03	00:15:00	4134.89	4140.88	4131.75	4137.22	4760	0	15
2026.07.03	00:30:00	4137.24	4139.79	4133.25	4136.65	4275	0	15
2026.07.03	00:45:00	4136.62	4151.00	4135.50	4147.10	4221	0	15
2026.07.03	01:00:00	4147.10	4179.30	4146.64	4176.21	6992	0	15
2026.07.03	01:15:00	4176.26	4193.53	4174.04	4187.57	6147	0	15
2026.07.03	01:30:00	4187.57	4195.49	4179.13	4179.82	5514	0	15
2026.07.03	01:45:00	4179.82	4184.09	4175.34	4182.36	4439	0	15
2026.07.03	02:00:00	4182.36	4184.34	4177.15	4179.52	4213	0	15
2026.07.03	02:15:00	4179.44	4181.29	4176.54	4179.21	2659	0	15
2026.07.03	02:30:00	4179.21	4186.86	4178.11	4183.28	3972	0	15
2026.07.03	02:45:00	4183.28	4186.77	4178.85	4183.42	3395	0	15
2026.07.03	03:00:00	4183.42	4184.52	4179.73	4182.79	3071	0	15
2026.07.03	03:15:00	4182.80	4183.63	4179.32	4181.39	2486	0	15
2026.07.03	03:30:00	4181.39	4183.21	4177.36	4177.44	2608	0	15
2026.07.03	03:45:00	4177.44	4179.38	4175.28	4176.05	1952	0	15
2026.07.03	04:00:00	4176.00	4179.03	4173.23	4177.71	2101	0	15
2026.07.03	04:15:00	4177.70	4182.85	4176.65	4178.61	1861	0	15
2026.07.03	04:30:00	4178.61	4178.73	4175.00	4177.27	1486	0	15
2026.07.03	04:45:00	4177.27	4178.91	4174.62	4178.86	1614	0	15
2026.07.03	05:00:00	4178.86	4181.24	4176.89	4178.38	2371	0	15
2026.07.03	05:15:00	4178.38	4179.26	4172.68	4176.09	2198	0	15
2026.07.03	05:30:00	4176.09	4181.91	4173.19	4175.14	3930	0	15
2026.07.03	05:45:00	4175.13	4176.50	4169.27	4171.21	3046	0	15
2026.07.03	06:00:00	4171.25	4171.77	4162.21	4162.41	3984	0	15
2026.07.03	06:15:00	4162.40	4167.14	4160.58	4164.80	3182	0	15
2026.07.03	06:30:00	4164.85	4173.75	4164.43	4171.11	3197	0	15
2026.07.03	06:45:00	4171.11	4174.46	4170.30	4172.99	2770	0	15
2026.07.03	07:00:00	4172.99	4181.12	4171.24	4174.06	3149	0	15
2026.07.03	07:15:00	4174.03	4176.07	4169.31	4175.45	2547	0	15
2026.07.03	07:30:00	4175.51	4179.88	4173.76	4179.58	2538	0	15
2026.07.03	07:45:00	4179.57	4181.57	4174.87	4177.75	2517	0	15
2026.07.03	08:00:00	4177.52	4185.81	4177.52	4184.07	2358	0	15
2026.07.03	08:15:00	4184.07	4185.48	4181.25	4183.33	2254	0	15
2026.07.03	08:30:00	4183.33	4186.50	4180.57	4184.29	2204	0	15
2026.07.03	08:45:00	4184.28	4185.50	4176.85	4181.04	2213	0	15
2026.07.03	09:00:00	4181.04	4181.79	4175.84	4180.44	2151	0	15
2026.07.03	09:15:00	4180.41	4180.44	4171.18	4171.98	2196	0	15
2026.07.03	09:30:00	4171.86	4173.00	4168.38	4172.30	2338	0	15
2026.07.03	09:45:00	4172.30	4174.96	4171.72	4172.12	2003	0	15
2026.07.03	10:00:00	4172.07	4180.91	4170.71	4179.78	1963	0	15
2026.07.03	10:15:00	4179.78	4181.26	4178.03	4178.50	1708	0	15
2026.07.03	10:30:00	4178.50	4179.05	4175.35	4177.69	1562	0	15
2026.07.03	10:45:00	4177.69	4178.91	4174.68	4177.11	1453	0	15
2026.07.03	11:00:00	4177.11	4183.84	4175.60	4183.54	2096	0	15
2026.07.03	11:15:00	4183.54	4186.13	4182.69	4183.16	1662	0	15
2026.07.03	11:30:00	4183.13	4186.00	4182.55	4185.38	1630	0	15
2026.07.03	11:45:00	4185.38	4186.36	4178.58	4181.14	1784	0	15
2026.07.03	12:00:00	4181.11	4183.23	4177.87	4177.98	2431	0	15
2026.07.03	12:15:00	4177.98	4178.28	4172.22	4174.86	2204	0	15
2026.07.03	12:30:00	4174.87	4177.59	4172.93	4174.95	2359	0	15
2026.07.03	12:45:00	4174.93	4177.59	4172.36	4174.62	1845	0	15
2026.07.03	13:00:00	4177.62	4179.33	4164.55	4166.85	3615	0	15
2026.07.03	13:15:00	4166.85	4172.26	4166.75	4171.65	3016	0	15
2026.07.03	13:30:00	4171.78	4171.89	4165.12	4166.94	3452	0	15
2026.07.03	13:45:00	4166.97	4168.86	4163.67	4164.73	3532	0	15
2026.07.03	14:00:00	4164.72	4167.14	4155.27	4162.25	3698	0	15
2026.07.03	14:15:00	4162.23	4166.79	4161.42	4166.20	3278	0	15
2026.07.03	14:30:00	4166.20	4167.28	4163.43	4164.06	2654	0	15
2026.07.03	14:45:00	4163.94	4171.22	4163.66	4169.85	2125	0	15
2026.07.03	15:00:00	4169.85	4174.21	4168.71	4172.25	2551	0	15
2026.07.03	15:15:00	4172.25	4174.40	4166.95	4167.53	2097	0	15
2026.07.03	15:30:00	4167.45	4168.93	4165.90	4167.73	1836	0	15
2026.07.03	15:45:00	4167.73	4168.92	4164.51	4164.87	1673	0	15
2026.07.03	16:00:00	4164.86	4165.84	4163.06	4164.22	1911	0	15
2026.07.03	16:15:00	4164.22	4167.67	4162.84	4166.73	1542	0	15
2026.07.03	16:30:00	4166.73	4170.54	4166.71	4170.16	1587	0	15
2026.07.03	16:45:00	4170.16	4176.47	4169.85	4174.84	1889	0	15
2026.07.05	22:00:00	4179.79	4182.80	4179.26	4181.00	589	0	58
2026.07.05	22:15:00	4181.00	4185.72	4176.92	4184.81	1769	0	58
2026.07.05	22:30:00	4184.81	4191.31	4182.89	4188.60	1965	0	58
2026.07.05	22:45:00	4188.60	4189.70	4183.04	4187.99	2081	0	58
2026.07.05	23:00:00	4187.99	4191.29	4186.56	4187.21	1903	0	58
2026.07.05	23:15:00	4187.21	4201.44	4186.44	4200.23	2122	0	58
2026.07.05	23:30:00	4200.21	4201.51	4193.46	4196.43	2354	0	15
2026.07.05	23:45:00	4196.43	4197.18	4177.27	4183.22	3530	0	15
2026.07.06	00:00:00	4183.22	4185.49	4170.39	4174.97	5037	0	15
2026.07.06	00:15:00	4174.97	4181.71	4171.19	4174.63	4524	0	15
2026.07.06	00:30:00	4174.65	4187.47	4174.23	4185.92	4544	0	15
2026.07.06	00:45:00	4185.92	4188.99	4174.77	4179.53	3765	0	15
2026.07.06	01:00:00	4179.26	4192.61	4172.60	4188.83	5380	0	15
2026.07.06	01:15:00	4188.84	4192.77	4180.61	4189.50	4908	0	15
2026.07.06	01:30:00	4189.51	4200.48	4187.53	4198.25	5279	0	15
2026.07.06	01:45:00	4198.25	4202.61	4184.99	4186.07	5076	0	15
2026.07.06	02:00:00	4186.09	4187.82	4177.13	4180.94	4644	0	15
2026.07.06	02:15:00	4180.94	4186.05	4175.91	4177.90	3878	0	15
2026.07.06	02:30:00	4177.90	4178.73	4168.61	4172.40	5071	0	15
2026.07.06	02:45:00	4172.57	4175.97	4170.02	4174.17	3859	0	15
2026.07.06	03:00:00	4174.13	4176.39	4165.09	4166.46	4024	0	15
2026.07.06	03:15:00	4166.46	4167.89	4162.64	4165.79	3047	0	15
2026.07.06	03:30:00	4165.79	4169.41	4161.78	4163.04	2793	0	15
2026.07.06	03:45:00	4163.04	4167.00	4161.03	4165.22	2723	0	15
2026.07.06	04:00:00	4165.23	4166.65	4161.14	4163.48	2191	0	15
2026.07.06	04:15:00	4163.48	4164.58	4160.27	4161.26	1715	0	15
2026.07.06	04:30:00	4161.29	4162.42	4157.45	4160.19	2397	0	15
2026.07.06	04:45:00	4160.20	4161.18	4158.08	4159.78	1924	0	15
2026.07.06	05:00:00	4159.79	4161.03	4151.23	4152.18	3095	0	15
2026.07.06	05:15:00	4152.18	4154.42	4150.63	4152.77	2444	0	15
2026.07.06	05:30:00	4152.74	4160.41	4149.63	4155.33	4333	0	15
2026.07.06	05:45:00	4155.34	4156.89	4144.87	4148.20	4041	0	15
2026.07.06	06:00:00	4148.16	4152.23	4145.72	4151.97	3536	0	15
2026.07.06	06:15:00	4151.97	4156.73	4147.92	4156.51	2660	0	15
2026.07.06	06:30:00	4156.50	4159.57	4153.35	4155.90	2968	0	15
2026.07.06	06:45:00	4155.90	4156.90	4149.04	4150.34	2518	0	15
2026.07.06	07:00:00	4150.34	4153.51	4147.18	4150.98	2915	0	15
2026.07.06	07:15:00	4150.96	4155.76	4150.37	4152.92	2803	0	15
2026.07.06	07:30:00	4152.91	4164.38	4151.18	4163.60	2282	0	15
2026.07.06	07:45:00	4163.64	4166.31	4162.12	4164.50	2412	0	15
2026.07.06	08:00:00	4164.54	4166.08	4157.20	4158.06	2800	0	15
2026.07.06	08:15:00	4158.07	4158.81	4153.56	4155.48	2627	0	15
2026.07.06	08:30:00	4155.49	4155.94	4148.44	4149.08	2347	0	15
2026.07.06	08:45:00	4149.08	4152.93	4147.14	4150.48	2495	0	15
2026.07.06	09:00:00	4150.48	4151.27	4147.95	4149.69	1949	0	15
2026.07.06	09:15:00	4149.69	4149.80	4141.61	4143.60	2341	0	15
2026.07.06	09:30:00	4143.60	4143.60	4136.52	4139.44	2727	0	15
2026.07.06	09:45:00	4139.31	4144.70	4138.90	4143.24	1848	0	15
2026.07.06	10:00:00	4143.26	4148.56	4142.10	4148.35	1671	0	15
2026.07.06	10:15:00	4148.35	4150.78	4147.53	4148.86	1898	0	15
2026.07.06	10:30:00	4148.86	4155.57	4148.75	4154.38	1886	0	15
2026.07.06	10:45:00	4154.38	4155.81	4152.47	4154.90	1994	0	15
2026.07.06	11:00:00	4154.89	4156.31	4151.46	4154.84	2253	0	15
2026.07.06	11:15:00	4154.84	4159.57	4153.70	4154.99	1852	0	15
2026.07.06	11:30:00	4155.01	4158.72	4152.59	4153.60	1708	0	15
2026.07.06	11:45:00	4153.70	4155.90	4151.99	4155.25	1957	0	15
2026.07.06	12:00:00	4155.25	4158.47	4153.70	4156.11	2497	0	15
2026.07.06	12:15:00	4156.10	4157.56	4145.32	4145.77	3047	0	15
2026.07.06	12:30:00	4145.84	4146.30	4131.55	4133.49	3429	0	15
2026.07.06	12:45:00	4133.49	4142.73	4133.22	4139.58	3129	0	15
2026.07.06	13:00:00	4139.71	4148.33	4137.02	4141.26	3862	0	15
2026.07.06	13:15:00	4141.28	4148.75	4138.52	4142.29	3650	0	15
2026.07.06	13:30:00	4142.29	4150.46	4141.97	4149.18	5696	0	15
2026.07.06	13:45:00	4149.18	4149.51	4137.87	4140.38	4965	0	15
2026.07.06	14:00:00	4140.38	4147.08	4133.71	4140.54	5263	0	15
2026.07.06	14:15:00	4140.52	4140.80	4132.41	4137.19	4600	0	15
2026.07.06	14:30:00	4137.34	4141.81	4128.46	4130.23	4254	0	15
2026.07.06	14:45:00	4130.23	4138.18	4129.04	4138.11	3971	0	15
2026.07.06	15:00:00	4138.11	4146.52	4137.55	4139.74	3511	0	15
2026.07.06	15:15:00	4139.74	4151.01	4138.58	4150.51	3980	0	15
2026.07.06	15:30:00	4150.51	4151.97	4147.15	4149.99	3477	0	15
2026.07.06	15:45:00	4149.99	4150.49	4144.84	4148.27	2510	0	15
2026.07.06	16:00:00	4148.35	4148.47	4140.38	4140.52	2475	0	15
2026.07.06	16:15:00	4140.70	4146.57	4139.82	4145.71	2686	0	15
2026.07.06	16:30:00	4145.71	4150.31	4145.44	4149.38	2630	0	15
2026.07.06	16:45:00	4149.38	4156.29	4148.78	4155.02	2718	0	15
2026.07.06	17:00:00	4155.02	4156.27	4152.37	4153.53	2615	0	15
2026.07.06	17:15:00	4153.53	4159.58	4150.35	4155.50	2944	0	15
2026.07.06	17:30:00	4155.52	4159.28	4154.52	4156.82	2761	0	15
2026.07.06	17:45:00	4156.82	4161.61	4156.22	4161.20	2597	0	15
2026.07.06	18:00:00	4161.28	4161.95	4155.40	4158.21	2431	0	15
2026.07.06	18:15:00	4158.21	4163.15	4158.21	4161.77	1799	0	15
2026.07.06	18:30:00	4161.57	4167.49	4159.66	4164.18	2297	0	15
2026.07.06	18:45:00	4164.20	4165.26	4162.09	4163.92	2032	0	15
2026.07.06	19:00:00	4163.92	4165.43	4159.05	4159.39	2073	0	15
2026.07.06	19:15:00	4159.43	4163.42	4158.97	4162.89	2267	0	15
2026.07.06	19:30:00	4162.89	4163.11	4159.71	4161.20	2393	0	15
2026.07.06	19:45:00	4161.20	4165.01	4161.17	4163.66	3003	0	15
2026.07.06	20:00:00	4163.67	4164.54	4160.94	4160.96	1245	0	25
2026.07.06	20:15:00	4160.96	4163.15	4160.65	4162.88	714	0	28
2026.07.06	20:30:00	4162.88	4164.73	4162.65	4163.04	738	0	28
2026.07.06	20:45:00	4163.04	4165.00	4162.86	4165.00	922	0	28
2026.07.06	22:00:00	4164.67	4166.55	4163.83	4165.97	404	0	28
2026.07.06	22:15:00	4165.97	4167.31	4165.13	4166.11	785	0	28
2026.07.06	22:30:00	4166.11	4168.47	4165.85	4167.16	1249	0	28
2026.07.06	22:45:00	4167.13	4167.65	4164.10	4164.22	1047	0	28
2026.07.06	23:00:00	4164.24	4165.76	4163.02	4165.54	1194	0	15
2026.07.06	23:15:00	4165.54	4165.67	4162.94	4163.19	1011	0	15
2026.07.06	23:30:00	4163.21	4165.34	4160.89	4162.07	1172	0	15
2026.07.06	23:45:00	4162.07	4163.83	4156.86	4157.34	2423	0	15
2026.07.07	00:00:00	4157.30	4158.39	4152.25	4155.91	3921	0	15
2026.07.07	00:15:00	4155.94	4160.70	4152.04	4159.82	3629	0	15
2026.07.07	00:30:00	4159.83	4162.73	4148.29	4149.67	3503	0	15
2026.07.07	00:45:00	4149.68	4153.86	4145.32	4146.03	4064	0	15
2026.07.07	01:00:00	4145.93	4147.93	4137.86	4141.59	5638	0	15
2026.07.07	01:15:00	4141.59	4142.90	4125.83	4132.77	5000	0	15
2026.07.07	01:30:00	4132.73	4142.23	4132.33	4142.11	4370	0	15
2026.07.07	01:45:00	4142.13	4146.30	4140.62	4141.87	4107	0	15
2026.07.07	02:00:00	4141.87	4144.47	4137.66	4142.54	3556	0	15
2026.07.07	02:15:00	4142.53	4145.28	4137.86	4140.62	2750	0	15
2026.07.07	02:30:00	4140.62	4144.56	4136.22	4139.50	3205	0	15
2026.07.07	02:45:00	4139.50	4139.65	4131.38	4136.64	3524	0	15
2026.07.07	03:00:00	4136.57	4140.04	4135.10	4136.70	3389	0	15
2026.07.07	03:15:00	4136.70	4137.80	4129.25	4132.23	3849	0	15
2026.07.07	03:30:00	4132.06	4134.96	4127.08	4129.66	2964	0	15
2026.07.07	03:45:00	4129.64	4131.61	4124.61	4131.13	2486	0	15
2026.07.07	04:00:00	4131.14	4141.38	4130.44	4136.42	2810	0	15
2026.07.07	04:15:00	4136.42	4137.38	4130.78	4132.24	2508	0	15
2026.07.07	04:30:00	4132.19	4132.40	4128.81	4128.84	2097	0	15
2026.07.07	04:45:00	4128.84	4131.34	4125.93	4126.69	1965	0	15
2026.07.07	05:00:00	4126.70	4131.35	4121.77	4122.40	2711	0	15
2026.07.07	05:15:00	4122.40	4128.63	4120.82	4128.19	3120	0	15
2026.07.07	05:30:00	4128.19	4128.46	4116.61	4122.50	5180	0	15
2026.07.07	05:45:00	4122.55	4127.27	4120.41	4123.96	3802	0	15
2026.07.07	06:00:00	4123.96	4129.46	4121.47	4123.56	3613	0	15
2026.07.07	06:15:00	4123.56	4129.68	4123.34	4126.65	3156	0	15
2026.07.07	06:30:00	4126.65	4132.46	4124.81	4132.46	3066	0	15
2026.07.07	06:45:00	4132.46	4132.96	4128.46	4130.39	2996	0	15
2026.07.07	07:00:00	4130.39	4131.21	4124.26	4129.78	2871	0	15
2026.07.07	07:15:00	4129.57	4132.21	4126.06	4126.61	2841	0	15
2026.07.07	07:30:00	4126.57	4131.23	4125.81	4130.27	2147	0	15
2026.07.07	07:45:00	4130.23	4133.54	4124.48	4124.80	2782	0	15
2026.07.07	08:00:00	4124.67	4139.27	4124.67	4136.94	3414	0	15
2026.07.07	08:15:00	4136.93	4138.76	4134.05	4138.65	2985	0	15
2026.07.07	08:30:00	4138.64	4139.02	4128.93	4131.18	2505	0	15
2026.07.07	08:45:00	4131.19	4131.19	4121.91	4126.01	2936	0	15
2026.07.07	09:00:00	4126.03	4129.17	4124.47	4127.56	2604	0	15
2026.07.07	09:15:00	4127.56	4130.98	4119.75	4121.62	2483	0	15
2026.07.07	09:30:00	4121.58	4133.88	4121.58	4132.97	2499	0	15
2026.07.07	09:45:00	4132.97	4133.13	4125.04	4131.24	2655	0	15
2026.07.07	10:00:00	4131.21	4135.10	4131.20	4132.50	2562	0	15
2026.07.07	10:15:00	4132.50	4138.92	4132.12	4137.41	2238	0	15
2026.07.07	10:30:00	4137.37	4137.53	4134.59	4135.62	2254	0	15
2026.07.07	10:45:00	4135.64	4137.14	4133.11	4135.61	2313	0	15
2026.07.07	11:00:00	4135.74	4136.24	4131.88	4133.22	2789	0	15
2026.07.07	11:15:00	4133.22	4145.39	4133.09	4143.16	3022	0	15
2026.07.07	11:30:00	4143.12	4148.05	4139.59	4146.20	2750	0	15
2026.07.07	11:45:00	4148.39	4157.31	4147.10	4156.82	3434	0	15
2026.07.07	12:00:00	4157.10	4174.66	4154.62	4173.30	4476	0	15
2026.07.07	12:15:00	4173.30	4175.04	4163.14	4166.03	4502	0	15
2026.07.07	12:30:00	4166.03	4168.22	4161.58	4166.51	4125	0	15
2026.07.07	12:45:00	4166.51	4172.70	4164.28	4172.35	3574	0	15
2026.07.07	13:00:00	4172.42	4177.55	4160.21	4171.43	5508	0	15
2026.07.07	13:15:00	4171.43	4172.53	4164.29	4166.49	4310	0	15
2026.07.07	13:30:00	4166.69	4180.41	4163.63	4177.50	6621	0	15
2026.07.07	13:45:00	4177.54	4180.04	4156.15	4158.62	6438	0	15
2026.07.07	14:00:00	4158.55	4163.84	4151.03	4152.35	6918	0	15
2026.07.07	14:15:00	4152.32	4159.84	4151.14	4158.11	6328	0	15
2026.07.07	14:30:00	4158.16	4159.34	4143.67	4152.36	6106	0	15
2026.07.07	14:45:00	4152.37	4157.67	4151.97	4154.25	5690	0	15
2026.07.07	15:00:00	4154.25	4155.59	4148.25	4148.74	5313	0	15
2026.07.07	15:15:00	4148.72	4149.01	4141.68	4143.03	4910	0	15
2026.07.07	15:30:00	4143.08	4148.36	4142.25	4146.60	4538	0	15
2026.07.07	15:45:00	4146.57	4148.06	4135.89	4139.01	3942	0	15
2026.07.07	16:00:00	4138.99	4143.65	4136.93	4141.15	4424	0	15
2026.07.07	16:15:00	4141.10	4147.26	4140.81	4146.07	3813	0	15
2026.07.07	16:30:00	4146.00	4146.62	4142.57	4143.30	3363	0	15
2026.07.07	16:45:00	4143.30	4146.74	4141.00	4145.11	3036	0	15
2026.07.07	17:00:00	4145.07	4146.98	4142.21	4143.02	3082	0	15
2026.07.07	17:15:00	4143.02	4146.81	4140.50	4146.08	3483	0	15
2026.07.07	17:30:00	4146.08	4148.20	4144.60	4147.11	2599	0	15
2026.07.07	17:45:00	4147.11	4147.41	4143.05	4144.52	2735	0	15
2026.07.07	18:00:00	4144.65	4145.21	4141.07	4142.38	3146	0	15
2026.07.07	18:15:00	4142.38	4144.28	4140.19	4141.66	2812	0	15
2026.07.07	18:30:00	4141.52	4142.42	4136.19	4141.99	2901	0	15
2026.07.07	18:45:00	4141.99	4142.64	4125.19	4127.03	5400	0	15
2026.07.07	19:00:00	4126.99	4127.75	4103.30	4106.03	6107	0	15
2026.07.07	19:15:00	4106.02	4106.98	4092.39	4103.57	5701	0	15
2026.07.07	19:30:00	4103.57	4114.96	4103.52	4109.22	4595	0	15
2026.07.07	19:45:00	4109.31	4117.73	4108.12	4114.22	4191	0	15
2026.07.07	20:00:00	4114.13	4115.82	4112.27	4113.02	2275	0	15
2026.07.07	20:15:00	4113.02	4113.27	4106.30	4110.80	1758	0	28
2026.07.07	20:30:00	4110.80	4111.08	4104.48	4105.94	1471	0	28
2026.07.07	20:45:00	4105.94	4107.10	4103.46	4105.94	1519	0	28
2026.07.07	22:00:00	4105.01	4106.17	4100.25	4104.09	1273	0	28
2026.07.07	22:15:00	4104.09	4104.09	4099.51	4099.58	1256	0	28
2026.07.07	22:30:00	4099.62	4102.61	4098.76	4101.00	1947	0	28
2026.07.07	22:45:00	4101.01	4101.11	4095.64	4098.35	2223	0	28
2026.07.07	23:00:00	4098.33	4107.80	4096.33	4106.06	2882	0	15
2026.07.07	23:15:00	4106.04	4106.70	4100.93	4105.00	2269	0	15
2026.07.07	23:30:00	4105.00	4105.46	4097.36	4098.36	2067	0	15
2026.07.07	23:45:00	4098.36	4101.35	4095.87	4098.47	3545	0	15
2026.07.08	00:00:00	4098.48	4104.14	4097.00	4100.29	4989	0	15
2026.07.08	00:15:00	4100.29	4107.95	4099.09	4105.55	4354	0	15
2026.07.08	00:30:00	4105.54	4126.79	4103.92	4123.34	5109	0	15
2026.07.08	00:45:00	4123.37	4125.19	4111.28	4111.63	4329	0	15
2026.07.08	01:00:00	4111.63	4117.96	4098.33	4108.48	6356	0	15
2026.07.08	01:15:00	4108.48	4110.41	4102.19	4102.67	4825	0	15
2026.07.08	01:30:00	4102.70	4105.92	4096.45	4103.42	5763	0	15
2026.07.08	01:45:00	4103.42	4112.98	4102.27	4111.10	5012	0	15
2026.07.08	02:00:00	4111.24	4118.08	4106.07	4112.26	5113	0	15
2026.07.08	02:15:00	4112.26	4124.91	4112.13	4118.99	3749	0	15
